id,created_at,updated_at,deleted_at,user_id,plan_id,coupon_id,started_at,ended_at,unsubscribed_at,admin_id,is_renewal,is_cancel
1951,2022-07-27 13:10:23+08:00,2022-07-27 05:10:23,,10026,1.0,,2022-07-27 13:10:23.187000+08:00,2022-08-03 13:10:23.187000+08:00,,,0,0
1952,2022-07-27 13:11:25+08:00,2022-07-27 05:11:25,,10035,,68.0,2022-07-27 13:11:24.812000+08:00,2022-08-06 13:11:24.812000+08:00,,,0,0
1953,2022-07-27 13:14:52+08:00,2022-07-27 05:14:52,,7754,,19.0,2022-07-27 13:14:52.490000+08:00,2022-08-06 13:14:52.490000+08:00,,,0,0
1954,2022-07-27 13:32:11+08:00,2022-07-27 05:32:11,,10055,,38.0,2022-07-27 13:32:11.062000+08:00,2022-08-06 13:32:11.062000+08:00,,,0,0
1955,2022-07-27 13:32:29+08:00,2022-07-27 05:32:29,,10053,,38.0,2022-07-27 13:32:28.983000+08:00,2022-08-06 13:32:28.983000+08:00,,,0,0
1956,2022-07-27 13:34:09+08:00,2022-07-27 05:34:09,,7532,,33.0,2022-07-27 13:34:08.807000+08:00,2022-08-06 13:34:08.807000+08:00,,,0,0
1957,2022-07-27 13:34:24+08:00,2022-07-27 05:34:24,,4562,,35.0,2022-07-27 13:34:23.704000+08:00,2022-08-06 13:34:23.704000+08:00,,,0,0
1958,2022-07-27 13:36:10+08:00,2022-07-27 05:36:10,,9943,,70.0,2022-07-27 13:36:10.134000+08:00,2022-08-06 13:36:10.134000+08:00,,,0,0
1959,2022-07-27 13:49:08+08:00,2022-07-27 05:49:08,,10086,,19.0,2022-07-27 13:49:07.950000+08:00,2022-08-06 13:49:07.950000+08:00,,,0,0
1960,2022-07-27 13:56:43+08:00,2022-07-27 05:56:43,,10090,1.0,,2022-07-27 13:56:42.992000+08:00,2022-08-03 13:56:42.992000+08:00,,,1,0
1961,2022-07-27 14:08:31+08:00,2022-07-27 06:08:31,,10097,,19.0,2022-07-27 14:08:31.185000+08:00,2022-08-06 14:08:31.185000+08:00,,,0,0
1962,2022-07-27 14:10:03+08:00,2022-07-27 06:10:03,,10099,1.0,,2022-07-27 14:10:03.162000+08:00,2022-08-03 14:10:03.162000+08:00,,,1,0
1963,2022-07-27 14:12:54+08:00,2022-07-27 06:12:54,,9602,,73.0,2022-07-27 14:12:54.483000+08:00,2022-08-06 14:12:54.483000+08:00,,,0,0
1964,2022-07-27 14:23:09+08:00,2022-07-27 06:23:09,,8001,,16.0,2022-07-27 14:23:09.354000+08:00,2022-08-26 14:23:09.354000+08:00,,,0,0
1965,2022-07-27 14:26:15+08:00,2022-07-27 06:26:15,,10118,,,2022-07-27 00:00:00+08:00,2022-12-31 23:59:59+08:00,,,0,0
1966,2022-07-27 14:33:24+08:00,2022-07-27 06:33:24,,10117,,73.0,2022-07-27 14:33:24.352000+08:00,2022-08-06 14:33:24.352000+08:00,,,0,0
1967,2022-07-27 14:36:29+08:00,2022-08-03 06:30:06,,10120,1.0,,2022-07-27 14:36:28.913000+08:00,2022-08-03 14:36:28.913000+08:00,,,0,0
1968,2022-07-27 14:37:22+08:00,2022-07-27 06:37:22,,10123,,19.0,2022-07-27 14:37:21.982000+08:00,2022-08-06 14:37:21.982000+08:00,,,0,0
1969,2022-07-27 14:38:58+08:00,2022-07-27 06:38:58,,4184,,35.0,2022-07-27 14:38:57.931000+08:00,2022-08-06 14:38:57.931000+08:00,,,0,0
1970,2022-07-27 14:41:20+08:00,2022-07-27 06:41:20,,8510,,31.0,2022-07-27 14:41:20.455000+08:00,2022-08-06 14:41:20.455000+08:00,,,0,0
1971,2022-07-27 14:44:55+08:00,2022-07-27 06:44:55,,7825,,19.0,2022-07-27 14:44:54.865000+08:00,2022-08-06 14:44:54.865000+08:00,,,0,0
1972,2022-07-27 14:47:26+08:00,2022-07-27 06:47:26,,10135,1.0,,2022-07-27 14:47:26.038000+08:00,2022-08-03 14:47:26.038000+08:00,,,1,0
1973,2022-07-27 14:47:44+08:00,2022-07-27 06:47:44,,9351,,70.0,2022-07-27 14:47:43.680000+08:00,2022-08-06 14:47:43.680000+08:00,,,0,0
1974,2022-07-27 14:47:52+08:00,2022-07-27 06:47:52,,8551,,32.0,2022-07-27 14:47:51.715000+08:00,2022-08-06 14:47:51.715000+08:00,,,0,0
1975,2022-07-27 14:51:11+08:00,2022-07-27 06:51:11,,10149,,,2022-07-27 00:00:00+08:00,2022-12-31 23:59:59+08:00,,,0,0
1976,2022-07-27 15:01:05+08:00,2022-07-27 07:01:05,,8112,,24.0,2022-07-27 15:01:05.208000+08:00,2022-08-06 15:01:05.208000+08:00,,,0,0
1977,2022-07-27 15:19:13+08:00,2022-07-27 07:19:13,,10176,1.0,,2022-07-27 15:19:12.993000+08:00,2022-08-03 15:19:12.993000+08:00,,,1,0
1978,2022-07-27 15:26:29+08:00,2022-07-27 07:26:29,,8030,,73.0,2022-07-27 15:26:28.713000+08:00,2022-08-06 15:26:28.713000+08:00,,,0,0
1979,2022-07-27 15:26:50+08:00,2022-07-27 07:26:50,,9863,1.0,,2022-07-27 15:26:50.487000+08:00,2022-08-03 15:26:50.487000+08:00,,,1,0
1980,2022-07-27 15:32:50+08:00,2022-08-03 07:30:06,,10185,1.0,,2022-07-27 15:32:49.806000+08:00,2022-08-03 15:32:49.806000+08:00,,,0,0
1981,2022-07-27 15:42:15+08:00,2022-07-27 07:42:15,,10202,,67.0,2022-07-27 15:42:15.312000+08:00,2022-08-06 15:42:15.312000+08:00,,,0,0
1982,2022-07-27 15:42:18+08:00,2022-07-27 07:42:18,,10203,1.0,,2022-07-27 15:42:17.814000+08:00,2022-08-03 15:42:17.814000+08:00,,,1,0
1983,2022-07-27 15:45:53+08:00,2022-08-03 07:40:07,,8290,1.0,,2022-07-27 15:45:52.930000+08:00,2022-08-03 15:45:52.930000+08:00,,,0,0
1984,2022-07-27 15:49:37+08:00,2022-07-27 07:49:37,,10199,,70.0,2022-07-27 15:49:36.713000+08:00,2022-08-06 15:49:36.713000+08:00,,,0,0
1985,2022-07-27 16:01:30+08:00,2022-07-27 08:01:30,,10222,,68.0,2022-07-27 16:01:29.643000+08:00,2022-08-06 16:01:29.643000+08:00,,,0,0
1986,2022-07-27 16:02:42+08:00,2022-07-27 08:02:42,,10190,,40.0,2022-07-27 16:02:41.975000+08:00,2022-08-06 16:02:41.975000+08:00,,,0,0
1987,2022-07-27 16:03:25+08:00,2022-07-27 08:03:25,,9972,,73.0,2022-07-27 16:03:25.379000+08:00,2022-08-06 16:03:25.379000+08:00,,,0,0
1988,2022-07-27 16:05:56+08:00,2022-07-27 08:05:56,,10218,,38.0,2022-07-27 16:05:55.782000+08:00,2022-08-06 16:05:55.782000+08:00,,,0,0
1989,2022-07-27 16:11:59+08:00,2022-07-27 08:11:59,,5662,,16.0,2022-07-27 16:11:58.900000+08:00,2022-08-26 16:11:58.900000+08:00,,,0,0
1990,2022-07-27 16:18:05+08:00,2022-07-27 08:18:05,,10232,,38.0,2022-07-27 16:18:04.843000+08:00,2022-08-06 16:18:04.843000+08:00,,,0,0
1991,2022-07-27 16:27:27+08:00,2022-07-27 08:27:27,,10248,,19.0,2022-07-27 16:27:26.950000+08:00,2022-08-06 16:27:26.950000+08:00,,,0,0
1992,2022-07-27 16:28:50+08:00,2022-07-27 08:28:50,,10233,,35.0,2022-07-27 16:28:49.674000+08:00,2022-08-06 16:28:49.674000+08:00,,,0,0
1993,2022-07-27 16:43:44+08:00,2022-07-27 08:43:44,,10105,,21.0,2022-07-27 16:43:44.373000+08:00,2022-08-06 16:43:44.373000+08:00,,,0,0
1994,2022-07-27 16:46:57+08:00,2022-07-27 08:46:57,,8267,,24.0,2022-07-27 16:46:57.421000+08:00,2022-08-06 16:46:57.421000+08:00,,,0,0
1995,2022-07-27 17:00:46+08:00,2022-07-27 09:00:46,,10268,,67.0,2022-07-27 17:00:46.175000+08:00,2022-08-06 17:00:46.175000+08:00,,,0,0
1996,2022-07-27 17:00:53+08:00,2022-07-27 09:00:53,,10283,,73.0,2022-07-27 17:00:52.716000+08:00,2022-08-06 17:00:52.716000+08:00,,,0,0
1997,2022-07-27 17:01:08+08:00,2022-07-27 09:01:08,,10276,,67.0,2022-07-27 17:01:07.672000+08:00,2022-08-06 17:01:07.672000+08:00,,,0,0
1998,2022-07-27 17:08:54+08:00,2022-08-03 09:00:06,,6949,1.0,,2022-07-27 17:08:54.455000+08:00,2022-08-03 17:08:54.455000+08:00,,,0,0
1999,2022-07-27 17:09:09+08:00,2022-07-27 09:09:09,,9934,,68.0,2022-07-27 17:09:08.732000+08:00,2022-08-06 17:09:08.732000+08:00,,,0,0
2000,2022-07-27 17:13:38+08:00,2022-07-27 09:13:38,,10300,,68.0,2022-07-27 17:13:38.082000+08:00,2022-08-06 17:13:38.082000+08:00,,,0,0
2001,2022-07-27 17:14:20+08:00,2022-07-27 09:14:20,,10298,,19.0,2022-07-27 17:14:19.530000+08:00,2022-08-06 17:14:19.530000+08:00,,,0,0
2002,2022-07-27 17:16:40+08:00,2022-07-27 09:16:40,,10301,,38.0,2022-07-27 17:16:40.029000+08:00,2022-08-06 17:16:40.029000+08:00,,,0,0
2003,2022-07-27 17:27:05+08:00,2022-07-27 09:27:05,,10315,,68.0,2022-07-27 17:27:04.917000+08:00,2022-08-06 17:27:04.917000+08:00,,,0,0
2004,2022-07-27 17:29:35+08:00,2022-07-27 09:29:35,,7815,,19.0,2022-07-27 17:29:35.489000+08:00,2022-08-06 17:29:35.489000+08:00,,,0,0
2005,2022-07-27 17:31:49+08:00,2022-07-27 09:31:49,,10287,,35.0,2022-07-27 17:31:48.929000+08:00,2022-08-06 17:31:48.929000+08:00,,,0,0
2006,2022-07-27 17:34:13+08:00,2022-07-27 09:34:13,,9677,,73.0,2022-07-27 17:34:13.026000+08:00,2022-08-06 17:34:13.026000+08:00,,,0,0
2007,2022-07-27 17:36:46+08:00,2022-07-27 09:36:46,,10319,,34.0,2022-07-27 17:36:45.724000+08:00,2022-08-06 17:36:45.724000+08:00,,,0,0
2008,2022-07-27 17:58:36+08:00,2022-07-27 09:58:36,,9526,,32.0,2022-07-27 17:58:35.604000+08:00,2022-08-06 17:58:35.604000+08:00,,,0,0
2009,2022-07-27 18:05:54+08:00,2022-07-27 10:05:54,,5039,,68.0,2022-07-27 18:05:54.055000+08:00,2022-08-06 18:05:54.055000+08:00,,,0,0
2010,2022-07-27 18:07:29+08:00,2022-07-27 10:07:29,,10334,1.0,,2022-07-27 18:07:28.644000+08:00,2022-08-03 18:07:28.644000+08:00,,,0,0
2011,2022-07-27 18:07:48+08:00,2022-07-27 10:07:48,,10342,,19.0,2022-07-27 18:07:47.921000+08:00,2022-08-06 18:07:47.921000+08:00,,,0,0
2012,2022-07-27 18:14:59+08:00,2022-07-27 10:14:59,,8686,,70.0,2022-07-27 18:14:59.375000+08:00,2022-08-06 18:14:59.375000+08:00,,,0,0
2013,2022-07-27 18:24:45+08:00,2022-07-27 10:24:45,,10367,,70.0,2022-07-27 18:24:44.723000+08:00,2022-08-06 18:24:44.723000+08:00,,,0,0
2014,2022-07-27 18:29:11+08:00,2022-07-27 10:29:11,,10365,,38.0,2022-07-27 18:29:10.800000+08:00,2022-08-06 18:29:10.800000+08:00,,,0,0
2015,2022-07-27 18:30:15+08:00,2022-07-27 10:30:15,,10369,,19.0,2022-07-27 18:30:15.314000+08:00,2022-08-06 18:30:15.314000+08:00,,,0,0
2016,2022-07-27 18:51:50+08:00,2022-07-27 10:51:50,,10394,,19.0,2022-07-27 18:51:50.407000+08:00,2022-08-06 18:51:50.407000+08:00,,,0,0
2017,2022-07-27 18:57:55+08:00,2022-07-27 10:57:55,,4895,,35.0,2022-07-27 18:57:54.801000+08:00,2022-08-06 18:57:54.801000+08:00,,,0,0
2018,2022-07-27 19:12:04+08:00,2022-07-27 11:12:04,,10426,1.0,,2022-07-27 19:12:04.332000+08:00,2022-08-03 19:12:04.332000+08:00,,,1,0
2019,2022-07-27 19:25:22+08:00,2022-07-27 11:25:22,,10441,,19.0,2022-07-27 19:25:21.715000+08:00,2022-08-06 19:25:21.715000+08:00,,,0,0
2020,2022-07-27 19:25:50+08:00,2022-08-03 11:20:02,,10448,1.0,,2022-07-27 19:25:49.989000+08:00,2022-08-03 19:25:49.989000+08:00,,,0,0
2021,2022-07-27 19:26:33+08:00,2022-07-27 11:26:33,,10438,,67.0,2022-07-27 19:26:32.777000+08:00,2022-08-06 19:26:32.777000+08:00,,,0,0
2022,2022-07-27 19:28:14+08:00,2022-07-27 11:28:14,,10446,,38.0,2022-07-27 19:28:13.948000+08:00,2022-08-06 19:28:13.948000+08:00,,,0,0
2023,2022-07-27 19:30:26+08:00,2022-07-27 11:30:26,,10447,1.0,,2022-07-27 19:30:26.147000+08:00,2022-08-03 19:30:26.147000+08:00,,,1,0
2024,2022-07-27 19:34:00+08:00,2022-07-27 11:34:00,,8175,,38.0,2022-07-27 19:33:59.857000+08:00,2022-08-06 19:33:59.857000+08:00,,,0,0
2025,2022-07-27 19:36:36+08:00,2022-07-27 11:36:36,,4692,,35.0,2022-07-27 19:36:35.918000+08:00,2022-08-06 19:36:35.918000+08:00,,,0,0
2026,2022-07-27 19:38:03+08:00,2022-07-27 11:38:03,,10451,,39.0,2022-07-27 19:38:02.575000+08:00,2022-08-06 19:38:02.575000+08:00,,,0,0
2027,2022-07-27 19:39:27+08:00,2022-07-27 11:39:27,,10450,,73.0,2022-07-27 19:39:26.860000+08:00,2022-08-06 19:39:26.860000+08:00,,,0,0
2028,2022-07-27 19:44:47+08:00,2022-07-27 11:44:47,,7931,,73.0,2022-07-27 19:44:46.776000+08:00,2022-08-06 19:44:46.776000+08:00,,,0,0
2029,2022-07-27 19:54:24+08:00,2022-07-27 11:54:24,,8161,,73.0,2022-07-27 19:54:23.692000+08:00,2022-08-06 19:54:23.692000+08:00,,,0,0
2030,2022-07-27 19:56:32+08:00,2022-07-27 11:56:32,,9676,,19.0,2022-07-27 19:56:32.023000+08:00,2022-08-06 19:56:32.023000+08:00,,,0,0
2031,2022-07-27 19:58:35+08:00,2022-10-25 11:50:07,,10469,3.0,,2022-07-27 19:58:34.596000+08:00,2022-10-25 19:58:34.596000+08:00,,,0,1
2032,2022-07-27 19:58:46+08:00,2022-07-27 11:58:46,,8156,1.0,,2022-07-27 19:58:46.073000+08:00,2022-08-03 19:58:46.073000+08:00,,,0,0
2033,2022-07-27 20:06:04+08:00,2022-07-27 12:06:04,,10479,,35.0,2022-07-27 20:06:03.695000+08:00,2022-08-06 20:06:03.695000+08:00,,,0,0
2034,2022-07-27 20:19:33+08:00,2022-07-27 12:19:33,,10482,,16.0,2022-07-27 20:19:32.510000+08:00,2022-08-26 20:19:32.510000+08:00,,,0,0
2035,2022-07-27 20:22:05+08:00,2022-07-27 12:22:05,,3670,,16.0,2022-07-27 20:22:04.814000+08:00,2022-08-26 20:22:04.814000+08:00,,,0,0
2036,2022-07-27 20:27:14+08:00,2022-07-27 12:27:14,,10497,,67.0,2022-07-27 20:27:14.488000+08:00,2022-08-06 20:27:14.488000+08:00,,,0,0
2037,2022-07-27 20:30:43+08:00,2022-07-27 12:30:43,,10500,,48.0,2022-07-27 20:30:43.433000+08:00,2022-08-06 20:30:43.433000+08:00,,,0,0
2038,2022-07-27 20:35:47+08:00,2022-07-27 12:35:47,,10501,,73.0,2022-07-27 20:35:46.525000+08:00,2022-08-06 20:35:46.525000+08:00,,,0,0
2039,2022-07-27 20:37:04+08:00,2022-07-27 12:37:04,,10506,,67.0,2022-07-27 20:37:03.596000+08:00,2022-08-06 20:37:03.596000+08:00,,,0,0
2040,2022-07-27 20:53:23+08:00,2022-07-27 12:53:23,,10517,,38.0,2022-07-27 20:53:23.219000+08:00,2022-08-06 20:53:23.219000+08:00,,,0,0
2041,2022-07-27 20:55:34+08:00,2022-07-27 12:55:34,,8185,,73.0,2022-07-27 20:55:34.214000+08:00,2022-08-06 20:55:34.214000+08:00,,,0,0
2042,2022-07-27 21:16:09+08:00,2022-07-27 13:16:09,,10526,1.0,,2022-07-27 21:16:09.098000+08:00,2022-08-03 21:16:09.098000+08:00,,,1,0
2043,2022-07-27 21:18:44+08:00,2022-07-27 13:18:44,,9680,,73.0,2022-07-27 21:18:44.454000+08:00,2022-08-06 21:18:44.454000+08:00,,,0,0
2044,2022-07-27 21:19:05+08:00,2022-07-27 13:19:05,,512,,48.0,2022-07-27 21:19:04.577000+08:00,2022-08-06 21:19:04.577000+08:00,,,0,0
2045,2022-07-27 21:25:50+08:00,2022-07-27 13:25:50,,10546,1.0,,2022-07-27 21:25:49.909000+08:00,2022-08-03 21:25:49.909000+08:00,,,0,0
2046,2022-07-27 21:35:22+08:00,2022-07-27 13:35:22,,10550,,67.0,2022-07-27 21:35:21.911000+08:00,2022-08-06 21:35:21.911000+08:00,,,0,0
2047,2022-07-27 21:36:20+08:00,2022-07-27 13:36:20,,1770,,48.0,2022-07-27 21:36:20.214000+08:00,2022-08-06 21:36:20.214000+08:00,,,0,0
2048,2022-07-27 21:39:05+08:00,2022-07-27 13:39:05,,10555,,73.0,2022-07-27 21:39:04.843000+08:00,2022-08-06 21:39:04.843000+08:00,,,0,0
2049,2022-07-27 21:41:45+08:00,2022-07-27 13:41:45,,10564,,73.0,2022-07-27 21:41:45.434000+08:00,2022-08-06 21:41:45.434000+08:00,,,0,0
2050,2022-07-27 21:42:15+08:00,2022-07-27 13:42:15,,9999,1.0,,2022-07-27 21:42:15.079000+08:00,2022-08-03 21:42:15.079000+08:00,,,0,0
2051,2022-07-27 21:48:51+08:00,2022-07-27 13:48:51,,10425,,35.0,2022-07-27 21:48:50.904000+08:00,2022-08-06 21:48:50.904000+08:00,,,0,0
2052,2022-07-27 22:00:23+08:00,2022-07-27 14:00:23,,6798,,48.0,2022-07-27 22:00:22.912000+08:00,2022-08-06 22:00:22.912000+08:00,,,0,0
2053,2022-07-27 22:10:37+08:00,2022-07-27 14:10:37,,3528,,35.0,2022-07-27 22:10:36.696000+08:00,2022-08-06 22:10:36.696000+08:00,,,0,0
2054,2022-07-27 22:16:48+08:00,2022-08-26 14:10:06,,10255,2.0,,2022-07-27 22:16:48.057000+08:00,2022-08-26 22:16:48.057000+08:00,,,0,1
2055,2022-07-27 22:20:23+08:00,2022-07-27 14:20:23,,8500,,16.0,2022-07-27 22:20:22.769000+08:00,2022-08-26 22:20:22.769000+08:00,,,0,0
2056,2022-07-27 22:24:19+08:00,2022-07-27 14:24:19,,10596,1.0,,2022-07-27 22:24:19.115000+08:00,2022-08-03 22:24:19.115000+08:00,,,1,0
2057,2022-07-27 22:24:44+08:00,2022-07-27 14:24:44,,10602,1.0,,2022-07-27 22:24:44.193000+08:00,2022-08-03 22:24:44.193000+08:00,,,1,0
2058,2022-07-27 22:33:40+08:00,2022-07-27 14:33:40,,10609,1.0,,2022-07-27 22:33:39.712000+08:00,2022-08-03 22:33:39.712000+08:00,,,1,0
2059,2022-07-27 22:36:11+08:00,2022-07-27 14:36:11,,10515,,67.0,2022-07-27 22:36:10.624000+08:00,2022-08-06 22:36:10.624000+08:00,,,0,0
2060,2022-07-27 22:40:50+08:00,2022-07-27 14:40:50,,10578,,73.0,2022-07-27 22:40:50.111000+08:00,2022-08-06 22:40:50.111000+08:00,,,0,0
2061,2022-07-27 22:45:30+08:00,2022-07-27 14:45:30,,10620,1.0,,2022-07-27 22:45:30.257000+08:00,2022-08-03 22:45:30.257000+08:00,,,1,0
2062,2022-07-27 22:47:47+08:00,2022-07-27 14:47:47,,4044,,16.0,2022-07-27 22:47:46.566000+08:00,2022-08-26 22:47:46.566000+08:00,,,0,0
2063,2022-07-27 22:54:04+08:00,2022-07-27 14:54:04,,10633,,19.0,2022-07-27 22:54:03.943000+08:00,2022-08-06 22:54:03.943000+08:00,,,0,0
2064,2022-07-27 22:55:30+08:00,2022-07-27 14:55:30,,5616,,16.0,2022-07-27 22:55:29.613000+08:00,2022-08-26 22:55:29.613000+08:00,,,0,0
2065,2022-07-27 22:58:13+08:00,2022-07-27 14:58:13,,9219,,68.0,2022-07-27 22:58:12.900000+08:00,2022-08-06 22:58:12.900000+08:00,,,0,0
2066,2022-07-27 23:10:35+08:00,2022-07-27 15:10:35,,10658,,35.0,2022-07-27 23:10:34.815000+08:00,2022-08-06 23:10:34.815000+08:00,,,0,0
2067,2022-07-27 23:21:48+08:00,2022-07-27 15:21:48,,7917,1.0,,2022-07-27 23:21:48.307000+08:00,2022-08-03 23:21:48.307000+08:00,,,0,0
2068,2022-07-27 23:23:13+08:00,2022-07-27 15:23:13,,8109,,73.0,2022-07-27 23:23:12.922000+08:00,2022-08-06 23:23:12.922000+08:00,,,0,0
2069,2022-07-27 23:25:25+08:00,2022-07-27 15:25:25,,10674,,68.0,2022-07-27 23:25:24.821000+08:00,2022-08-06 23:25:24.821000+08:00,,,0,0
2070,2022-07-27 23:26:13+08:00,2022-07-27 15:26:13,,10677,1.0,,2022-07-27 23:26:12.851000+08:00,2022-08-03 23:26:12.851000+08:00,,,1,0
2071,2022-07-27 23:26:41+08:00,2022-07-27 15:26:41,,10676,,33.0,2022-07-27 23:26:41.308000+08:00,2022-08-06 23:26:41.308000+08:00,,,0,0
2072,2022-07-27 23:27:53+08:00,2022-07-27 15:27:53,,10681,1.0,,2022-07-27 23:27:52.945000+08:00,2022-08-03 23:27:52.945000+08:00,,,0,0
2073,2022-07-27 23:28:22+08:00,2022-07-27 15:28:22,,10624,,19.0,2022-07-27 23:28:21.672000+08:00,2022-08-06 23:28:21.672000+08:00,,,0,0
2074,2022-07-27 23:37:23+08:00,2022-07-27 15:37:23,,8986,,31.0,2022-07-27 23:37:23.123000+08:00,2022-08-06 23:37:23.123000+08:00,,,0,0
2075,2022-07-27 23:37:44+08:00,2022-07-27 15:37:44,,10679,,70.0,2022-07-27 23:37:44.407000+08:00,2022-08-06 23:37:44.407000+08:00,,,0,0
2076,2022-07-27 23:40:15+08:00,2022-07-27 15:40:15,,10698,,19.0,2022-07-27 23:40:14.979000+08:00,2022-08-06 23:40:14.979000+08:00,,,0,0
2077,2022-07-27 23:44:33+08:00,2022-07-27 15:44:33,,10662,,4.0,2022-07-27 23:44:32.927000+08:00,2022-08-06 23:44:32.927000+08:00,,,0,0
2078,2022-07-27 23:44:45+08:00,2022-07-27 15:44:45,,10704,1.0,,2022-07-27 23:44:44.911000+08:00,2022-08-03 23:44:44.911000+08:00,,,1,0
2079,2022-07-27 23:54:36+08:00,2022-07-27 15:54:36,,9969,,34.0,2022-07-27 23:54:35.692000+08:00,2022-08-06 23:54:35.692000+08:00,,,0,0
2080,2022-07-27 23:58:35+08:00,2022-07-27 15:58:35,,10720,,35.0,2022-07-27 23:58:35.071000+08:00,2022-08-06 23:58:35.071000+08:00,,,0,0
2081,2022-07-28 00:04:32+08:00,2022-07-27 16:04:32,,10729,,73.0,2022-07-28 00:04:32.027000+08:00,2022-08-07 00:04:32.027000+08:00,,,0,0
2082,2022-07-28 00:06:35+08:00,2022-07-27 16:06:35,,10724,,68.0,2022-07-28 00:06:35.011000+08:00,2022-08-07 00:06:35.011000+08:00,,,0,0
2083,2022-07-28 00:06:59+08:00,2022-07-27 16:06:59,,10682,1.0,,2022-07-28 00:06:59.095000+08:00,2022-08-04 00:06:59.095000+08:00,,,1,0
2084,2022-07-28 00:08:41+08:00,2022-07-27 16:08:41,,10577,,35.0,2022-07-28 00:08:41.023000+08:00,2022-08-07 00:08:41.023000+08:00,,,0,0
2085,2022-07-28 00:11:22+08:00,2022-07-27 16:11:22,,6937,,16.0,2022-07-28 00:11:21.693000+08:00,2022-08-27 00:11:21.693000+08:00,,,0,0
2086,2022-07-28 00:11:39+08:00,2022-07-27 16:11:39,,9475,,78.0,2022-07-28 00:11:39.094000+08:00,2022-08-07 00:11:39.094000+08:00,,,0,0
2087,2022-07-28 00:15:56+08:00,2022-07-27 16:15:56,,10735,1.0,,2022-07-28 00:15:56.415000+08:00,2022-08-04 00:15:56.415000+08:00,,,1,0
2088,2022-07-28 00:26:12+08:00,2022-07-27 16:26:12,,1897,2.0,,2022-07-28 00:26:12.331000+08:00,2022-08-27 00:26:12.331000+08:00,,,0,0
2089,2022-07-28 00:48:40+08:00,2022-07-27 16:48:40,,10775,1.0,,2022-07-28 00:48:40.493000+08:00,2022-08-04 00:48:40.493000+08:00,,,1,0
2090,2022-07-28 00:50:46+08:00,2022-07-27 16:50:46,,6537,,16.0,2022-07-28 00:50:45.995000+08:00,2022-08-27 00:50:45.995000+08:00,,,0,0
2091,2022-07-28 00:56:06+08:00,2022-07-27 16:56:06,,1447,1.0,,2022-07-28 00:56:05.722000+08:00,2022-08-04 00:56:05.722000+08:00,,,1,0
2092,2022-07-28 00:59:34+08:00,2022-07-27 16:59:34,,9105,1.0,,2022-07-28 00:59:34.152000+08:00,2022-08-04 00:59:34.152000+08:00,,,1,0
2093,2022-07-28 01:06:46+08:00,2022-07-27 17:06:46,,8359,,19.0,2022-07-28 01:06:46.289000+08:00,2022-08-07 01:06:46.289000+08:00,,,0,0
2094,2022-07-28 01:07:39+08:00,2022-07-27 17:07:39,,9336,,73.0,2022-07-28 01:07:38.824000+08:00,2022-08-07 01:07:38.824000+08:00,,,0,0
2095,2022-07-28 01:11:16+08:00,2022-07-27 17:11:16,,10761,1.0,,2022-07-28 01:11:15.779000+08:00,2022-08-04 01:11:15.779000+08:00,,,1,0
2096,2022-07-28 01:13:10+08:00,2022-07-27 17:13:10,,10806,,73.0,2022-07-28 01:13:10.295000+08:00,2022-08-07 01:13:10.295000+08:00,,,0,0
2097,2022-07-28 01:14:35+08:00,2022-08-03 17:10:06,,10807,1.0,,2022-07-28 01:14:35.340000+08:00,2022-08-04 01:14:35.340000+08:00,,,0,0
2098,2022-07-28 01:15:23+08:00,2022-08-03 17:10:06,,10802,1.0,,2022-07-28 01:15:22.755000+08:00,2022-08-04 01:15:22.755000+08:00,,,0,0
2099,2022-07-28 01:34:22+08:00,2022-07-27 17:34:22,,10825,1.0,,2022-07-28 01:34:22.334000+08:00,2022-08-04 01:34:22.334000+08:00,,,0,0
2100,2022-07-28 01:35:19+08:00,2022-07-27 17:35:19,,9106,,19.0,2022-07-28 01:35:19.453000+08:00,2022-08-07 01:35:19.453000+08:00,,,0,0
2101,2022-07-28 02:17:38+08:00,2022-08-03 18:10:06,,10852,1.0,,2022-07-28 02:17:37.530000+08:00,2022-08-04 02:17:37.530000+08:00,,,0,0
2102,2022-07-28 02:21:49+08:00,2022-07-27 18:21:49,,10820,1.0,,2022-07-28 02:21:49.231000+08:00,2022-08-04 02:21:49.231000+08:00,,,1,0
2103,2022-07-28 02:32:17+08:00,2022-07-27 18:32:17,,10857,1.0,,2022-07-28 02:32:17.223000+08:00,2022-08-04 02:32:17.223000+08:00,,,0,0
2104,2022-07-28 03:05:19+08:00,2022-07-27 19:05:19,,10884,1.0,,2022-07-28 03:05:18.635000+08:00,2022-08-04 03:05:18.635000+08:00,,,1,0
2105,2022-07-28 03:06:01+08:00,2022-07-27 19:06:01,,10877,,19.0,2022-07-28 03:06:01.392000+08:00,2022-08-07 03:06:01.392000+08:00,,,0,0
2106,2022-07-28 03:10:14+08:00,2022-07-27 19:10:14,,10871,,16.0,2022-07-28 03:10:14.066000+08:00,2022-08-27 03:10:14.066000+08:00,,,0,0
2107,2022-07-28 03:22:30+08:00,2022-07-27 19:22:30,,9357,,68.0,2022-07-28 03:22:30.464000+08:00,2022-08-07 03:22:30.464000+08:00,,,0,0
2108,2022-07-28 03:27:41+08:00,2022-07-27 19:27:41,,10892,,48.0,2022-07-28 03:27:41.478000+08:00,2022-08-07 03:27:41.478000+08:00,,,0,0
